u,y_obj_median_px,sigma_obj_px,valid_fraction,obj_valid,delta_valid,y_ref_smooth_px,delta_y_px,roi_id,height_mm,sensitivity_px_per_mm,in_selected_roi,in_auto_stable_roi,in_analysis_roi
34,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
35,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
36,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
37,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
38,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
39,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
40,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
41,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
42,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
43,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
44,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
45,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
46,629.5469138473272,0.010103264657425485,0.12,false,false,NaN,NaN,,,NaN,false,false,false
47,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
48,629.4041486978531,0.010919163329231986,0.1,false,false,NaN,NaN,,,NaN,false,false,false
49,629.3230419903994,0.0117361352977936,1.0,true,false,NaN,NaN,,,NaN,false,false,false
50,629.2664090692997,0.011514324548131692,0.94,true,false,NaN,NaN,,,NaN,false,false,false
51,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
52,629.227854847908,0.01046312223972672,1.0,true,false,NaN,NaN,,,NaN,false,false,false
53,629.168431468308,0.011105602302250524,1.0,true,false,NaN,NaN,,,NaN,false,false,false
54,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
55,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
56,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
57,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
58,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
59,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
60,629.0089593720622,0.012541702365771571,1.0,true,false,NaN,NaN,,,NaN,false,false,false
61,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
62,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
63,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
64,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
65,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
66,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
67,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
68,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
69,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
70,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
71,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
72,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
73,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
74,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
75,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
76,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
77,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
78,628.7404354661703,0.01077067274738057,1.0,true,false,NaN,NaN,,,NaN,false,false,false
79,628.8060457110405,0.009684333036454863,1.0,true,false,NaN,NaN,,,NaN,false,false,false
80,628.7945342734456,0.009542607882171872,1.0,true,false,NaN,NaN,,,NaN,false,false,false
81,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
82,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
83,628.5356358587742,0.014702888160400895,1.0,true,false,NaN,NaN,,,NaN,false,false,false
84,628.4537791907787,0.015202273434530067,0.66,false,false,NaN,NaN,,,NaN,false,false,false
85,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
86,628.5052064955235,0.016270860731247765,1.0,true,false,NaN,NaN,,,NaN,false,false,false
87,628.5740508288145,0.01569721224090206,0.8,true,false,NaN,NaN,,,NaN,false,false,false
88,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
89,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
90,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
91,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
92,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
93,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
94,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
95,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
96,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
97,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
98,628.2849712967873,0.011386618084644804,1.0,true,false,NaN,NaN,,,NaN,false,false,false
99,628.3293364942074,0.010550565810169608,1.0,true,false,NaN,NaN,,,NaN,false,false,false
100,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
101,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
102,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
103,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
104,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
105,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
106,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
107,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
108,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
109,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
110,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
111,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
112,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
113,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
114,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
115,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
116,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
117,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
118,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
119,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
120,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
121,627.6290923655033,0.014736025862642587,1.0,true,false,NaN,NaN,,,NaN,false,false,false
122,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
123,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
124,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
125,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
126,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
127,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
128,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
129,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
130,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
131,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
132,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
133,627.2756456136703,0.012407580878555403,1.0,true,false,NaN,NaN,,,NaN,false,false,false
134,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
135,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
136,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
137,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
138,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
139,627.3178806304932,0.017399147619187594,1.0,true,false,NaN,NaN,,,NaN,false,false,false
140,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
141,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
142,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
143,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
144,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
145,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
146,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
147,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
148,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
149,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
150,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
151,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
152,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
153,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
154,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
155,627.0600067656487,0.013659083148959614,1.0,true,false,NaN,NaN,,,NaN,false,false,false
156,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
157,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
158,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
159,626.8564465790987,0.013849233688411075,0.1,false,false,NaN,NaN,,,NaN,false,false,false
160,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
161,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
162,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
163,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
164,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
165,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
166,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
167,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
168,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
169,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
170,626.4832053780556,0.012387303635644872,1.0,true,false,NaN,NaN,,,NaN,false,false,false
171,626.5271218717098,0.011871921820019461,0.82,true,false,NaN,NaN,,,NaN,false,false,false
172,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
173,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
174,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
175,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
176,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
177,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
178,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
179,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
180,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
181,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
182,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
183,626.316850528121,0.005413808404847424,0.12,false,false,NaN,NaN,,,NaN,false,false,false
184,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
185,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
186,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
187,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
188,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
189,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
190,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
191,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
192,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
193,626.0659596733749,0.00995726208610189,1.0,true,false,NaN,NaN,,,NaN,false,false,false
194,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
195,626.0609711334109,0.010974786208628271,1.0,true,false,NaN,NaN,,,NaN,false,false,false
196,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
197,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
198,625.9354564547539,0.012138057034973273,1.0,true,false,NaN,NaN,,,NaN,false,false,false
199,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
200,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
201,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
202,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
203,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
204,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
205,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
206,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
207,625.8675222396851,0.015440000478851018,1.0,true,false,NaN,NaN,,,NaN,false,false,false
208,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
209,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
210,625.6015174686909,0.013226519892202485,0.96,true,false,NaN,NaN,,,NaN,false,false,false
211,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
212,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
213,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
214,625.5834501683712,0.013080638783150732,1.0,true,false,NaN,NaN,,,NaN,false,false,false
215,625.6006700247526,0.011264957439340728,0.48,false,false,NaN,NaN,,,NaN,false,false,false
216,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
217,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
218,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
219,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
220,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
221,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
222,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
223,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
224,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
225,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
226,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
227,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
228,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
229,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
230,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
231,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
232,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
233,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
234,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
235,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
236,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
237,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
238,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
239,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
240,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
241,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
242,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
243,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
244,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
245,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
246,624.7589298859239,0.049413523639914934,0.04,false,false,NaN,NaN,,,NaN,false,false,false
247,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
248,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
249,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
250,624.4890149235725,0.01557993605506913,1.0,true,false,NaN,NaN,,,NaN,false,false,false
251,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
252,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
253,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
254,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
255,624.6266319900751,0.016410286093787512,1.0,true,false,NaN,NaN,,,NaN,false,false,false
256,624.5532764196396,0.016144919729823175,0.54,false,false,NaN,NaN,,,NaN,false,false,false
257,624.4568021893501,0.009898734664778717,0.1,false,false,NaN,NaN,,,NaN,false,false,false
258,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
259,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
260,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
261,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
262,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
263,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
264,624.324441999197,0.011131358544471611,1.0,true,false,NaN,NaN,,,NaN,false,false,false
265,624.3225334733725,0.010607393170270662,1.0,true,false,NaN,NaN,,,NaN,false,false,false
266,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
267,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
268,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
269,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
270,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
271,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
272,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
273,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
274,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
275,624.0632983036339,0.014147254495113693,1.0,true,false,NaN,NaN,,,NaN,false,false,false
276,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
277,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
278,624.019114668481,0.01378879029226668,1.0,true,false,NaN,NaN,,,NaN,false,false,false
279,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
280,623.9717418309301,0.012345795651937046,1.0,true,false,NaN,NaN,,,NaN,false,false,false
281,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
282,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
283,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
284,624.137464389205,0.010514676474665263,1.0,true,false,NaN,NaN,,,NaN,false,false,false
285,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
286,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
287,623.9106926061213,0.012924614281642665,1.0,true,false,NaN,NaN,,,NaN,false,false,false
288,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
289,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
290,623.9696624707431,0.009881057766361225,1.0,true,false,NaN,NaN,,,NaN,false,false,false
291,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
292,623.8263662755489,0.012100362697217596,0.98,true,false,NaN,NaN,,,NaN,false,false,false
293,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
294,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
295,623.7640315443277,0.011182754595052925,0.98,true,false,NaN,NaN,,,NaN,false,false,false
296,623.7876057624817,0.011733377796973548,0.98,true,false,NaN,NaN,,,NaN,false,false,false
297,623.7604180127382,0.012285814253507298,1.0,true,false,NaN,NaN,,,NaN,false,false,false
298,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
299,623.5724138617516,0.014152791856247198,1.0,true,false,NaN,NaN,,,NaN,false,false,false
300,623.52077460289,0.019143351474739136,0.04,false,false,NaN,NaN,,,NaN,false,false,false
301,623.498378008604,0.015436826692884835,1.0,true,false,NaN,NaN,,,NaN,false,false,false
302,623.4059711694717,0.005489942350320385,0.14,false,false,NaN,NaN,,,NaN,false,false,false
303,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
304,623.3313528299332,0.011794659705427491,1.0,true,false,NaN,NaN,,,NaN,false,false,false
305,623.2819711863995,0.011040352725890462,1.0,true,false,NaN,NaN,,,NaN,false,false,false
306,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
307,623.3445412367582,0.011152874432161192,1.0,true,false,NaN,NaN,,,NaN,false,false,false
308,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
309,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
310,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
311,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
312,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
313,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
314,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
315,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
316,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
317,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
318,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
319,623.3528074473143,0.009257678674450693,1.0,true,false,NaN,NaN,,,NaN,false,false,false
320,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
321,623.1241060085595,0.012422251411515345,0.76,false,false,NaN,NaN,,,NaN,false,false,false
322,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
323,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
324,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
325,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
326,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
327,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
328,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
329,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
330,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
331,622.9829910350963,0.01099999785097395,1.0,true,false,NaN,NaN,,,NaN,false,false,false
332,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
333,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
334,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
335,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
336,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
337,622.7152648866177,0.016040304165906336,0.34,false,false,NaN,NaN,,,NaN,false,false,false
338,622.6787477582693,0.012921479158152584,1.0,true,false,NaN,NaN,,,NaN,false,false,false
339,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
340,622.5580995678902,0.0,0.02,false,false,NaN,NaN,,,NaN,false,false,false
341,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
342,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
343,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
344,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
345,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
346,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
