u,y_obj_median_px,sigma_obj_px,valid_fraction,obj_valid,delta_valid,y_ref_smooth_px,delta_y_px,roi_id,height_mm,sensitivity_px_per_mm,in_selected_roi,in_auto_stable_roi,in_analysis_roi
34,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
35,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
36,949.0696810372174,0.012136002376718072,1.0,true,false,NaN,NaN,,,NaN,false,false,false
37,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
38,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
39,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
40,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
41,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
42,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
43,948.9879305255599,0.008827846579328938,1.0,true,false,NaN,NaN,,,NaN,false,false,false
44,948.9634693786502,0.0,0.02,false,false,NaN,NaN,,,NaN,false,false,false
45,948.8905293382704,0.009733482219434554,1.0,true,false,NaN,NaN,,,NaN,false,false,false
46,948.8136597126722,0.010391611511768288,0.98,true,false,NaN,NaN,,,NaN,false,false,false
47,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
48,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
49,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
50,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
51,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
52,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
53,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
54,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
55,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
56,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
57,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
58,948.4465493112803,0.03040448863618843,0.96,true,false,NaN,NaN,,,NaN,false,false,false
59,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
60,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
61,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
62,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
63,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
64,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
65,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
66,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
67,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
68,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
69,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
70,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
71,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
72,947.5508436560631,0.011329155420881967,1.0,true,false,NaN,NaN,,,NaN,false,false,false
73,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
74,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
75,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
76,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
77,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
78,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
79,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
80,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
81,947.7537055760622,0.014872535055748804,1.0,true,false,NaN,NaN,,,NaN,false,false,false
82,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
83,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
84,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
85,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
86,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
87,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
88,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
89,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
90,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
91,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
92,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
93,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
94,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
95,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
96,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
97,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
98,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
99,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
100,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
101,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
102,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
103,947.3003938943148,0.010942652868891407,1.0,true,false,NaN,NaN,,,NaN,false,false,false
104,947.3336110860109,0.011476783622379671,1.0,true,false,NaN,NaN,,,NaN,false,false,false
105,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
106,947.1491475179791,0.01530340099696365,1.0,true,false,NaN,NaN,,,NaN,false,false,false
107,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
108,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
109,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
110,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
111,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
112,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
113,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
114,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
115,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
116,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
117,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
118,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
119,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
120,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
121,946.836042702198,0.014013430552673687,1.0,true,false,NaN,NaN,,,NaN,false,false,false
122,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
123,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
124,946.7454192340374,0.014678868367589165,0.98,true,false,NaN,NaN,,,NaN,false,false,false
125,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
126,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
127,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
128,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
129,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
130,946.5874556005001,0.01766796582142259,0.14,false,false,NaN,NaN,,,NaN,false,false,false
131,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
132,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
133,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
134,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
135,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
136,946.7095439136028,0.01190802780427101,1.0,true,false,NaN,NaN,,,NaN,false,false,false
137,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
138,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
139,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
140,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
141,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
142,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
143,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
144,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
145,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
146,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
147,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
148,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
149,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
150,946.183920904994,0.0,0.02,false,false,NaN,NaN,,,NaN,false,false,false
151,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
152,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
153,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
154,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
155,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
156,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
157,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
158,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
159,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
160,945.9601534437388,0.014126667026164547,1.0,true,false,NaN,NaN,,,NaN,false,false,false
161,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
162,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
163,945.8294190019369,0.0,0.02,false,false,NaN,NaN,,,NaN,false,false,false
164,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
165,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
166,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
167,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
168,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
169,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
170,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
171,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
172,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
173,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
174,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
175,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
176,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
177,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
178,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
179,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
180,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
181,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
182,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
183,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
184,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
185,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
186,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
187,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
188,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
189,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
190,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
191,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
192,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
193,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
194,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
195,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
196,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
197,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
198,945.0984964966774,0.019164266354170963,1.0,true,false,NaN,NaN,,,NaN,false,false,false
199,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
200,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
201,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
202,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
203,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
204,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
205,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
206,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
207,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
208,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
209,944.7308433800936,0.013124792925484192,1.0,true,false,NaN,NaN,,,NaN,false,false,false
210,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
211,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
212,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
213,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
214,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
215,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
216,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
217,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
218,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
219,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
220,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
221,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
222,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
223,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
224,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
225,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
226,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
227,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
228,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
229,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
230,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
231,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
232,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
233,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
234,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
235,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
236,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
237,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
238,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
239,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
240,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
241,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
242,944.2930929362774,0.015265528648659425,1.0,true,false,NaN,NaN,,,NaN,false,false,false
243,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
244,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
245,943.9930457298178,0.012307208590787558,1.0,true,false,NaN,NaN,,,NaN,false,false,false
246,943.912502694875,0.011119387570675494,0.44,false,false,NaN,NaN,,,NaN,false,false,false
247,943.8607586026192,0.011622334626296521,0.98,true,false,NaN,NaN,,,NaN,false,false,false
248,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
249,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
250,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
251,943.6832510828972,0.008609505332714368,0.04,false,false,NaN,NaN,,,NaN,false,false,false
252,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
253,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
254,943.7454605400562,0.01180372515408752,1.0,true,false,NaN,NaN,,,NaN,false,false,false
255,943.6998202353716,0.011302286985270086,1.0,true,false,NaN,NaN,,,NaN,false,false,false
256,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
257,943.6516735106707,0.010463740700494446,1.0,true,false,NaN,NaN,,,NaN,false,false,false
258,943.7273087501526,0.011640827521996999,0.1,false,false,NaN,NaN,,,NaN,false,false,false
259,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
260,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
261,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
262,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
263,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
264,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
265,943.9322138540447,0.009281425513711004,1.0,true,false,NaN,NaN,,,NaN,false,false,false
266,943.8898926861584,0.010739542286585356,1.0,true,false,NaN,NaN,,,NaN,false,false,false
267,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
268,943.7271270155907,0.008453755022967569,0.12,false,false,NaN,NaN,,,NaN,false,false,false
269,943.6151204109192,0.015580359275234967,1.0,true,false,NaN,NaN,,,NaN,false,false,false
270,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
271,943.5412484705448,0.01779120253730457,1.0,true,false,NaN,NaN,,,NaN,false,false,false
272,943.5603534132242,0.016695446876580592,1.0,true,false,NaN,NaN,,,NaN,false,false,false
273,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
274,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
275,943.5267573595047,0.01155701410535055,0.32,false,false,NaN,NaN,,,NaN,false,false,false
276,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
277,943.2905506193638,0.0,0.02,false,false,NaN,NaN,,,NaN,false,false,false
278,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
279,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
280,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
281,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
282,943.1727740094066,0.012831826954557075,1.0,true,false,NaN,NaN,,,NaN,false,false,false
283,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
284,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
285,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
286,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
287,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
288,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
289,943.4056588411331,0.004635550191540309,0.1,false,false,NaN,NaN,,,NaN,false,false,false
290,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
291,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
292,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
293,943.0281829452142,0.009884989067935194,0.56,false,false,NaN,NaN,,,NaN,false,false,false
294,943.0146538065746,0.010402649188526136,1.0,true,false,NaN,NaN,,,NaN,false,false,false
295,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
296,942.9409327786416,0.010023927559973516,1.0,true,false,NaN,NaN,,,NaN,false,false,false
297,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
298,942.9953332387377,0.01133860841960243,1.0,true,false,NaN,NaN,,,NaN,false,false,false
299,943.0088407695293,0.011673847539912153,0.96,true,false,NaN,NaN,,,NaN,false,false,false
300,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
301,942.8681654557586,0.009243515005632261,1.0,true,false,NaN,NaN,,,NaN,false,false,false
302,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
303,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
304,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
305,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
306,942.8578482866287,0.011962262158338259,1.0,true,false,NaN,NaN,,,NaN,false,false,false
307,942.8019328415394,0.012499424900753644,1.0,true,false,NaN,NaN,,,NaN,false,false,false
308,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
309,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
310,942.7095265388489,0.017517057836089436,0.94,true,false,NaN,NaN,,,NaN,false,false,false
311,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
312,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
313,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
314,942.6681278347969,0.012410263692131098,1.0,true,false,NaN,NaN,,,NaN,false,false,false
315,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
316,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
317,942.5298806130886,0.012681820309692404,0.94,true,false,NaN,NaN,,,NaN,false,false,false
318,942.4869681298733,0.012791632064535033,1.0,true,false,NaN,NaN,,,NaN,false,false,false
319,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
320,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
321,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
322,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
323,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
324,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
325,942.3429296016693,0.016091650883400636,0.7,false,false,NaN,NaN,,,NaN,false,false,false
326,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
327,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
328,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
329,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
330,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
331,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
332,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
333,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
334,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
335,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
336,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
337,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
338,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
339,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
340,942.1995706111193,0.012901457367578154,1.0,true,false,NaN,NaN,,,NaN,false,false,false
341,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
342,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
343,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
344,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
345,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
346,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
347,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
348,941.6799036711454,0.017663484808020886,1.0,true,false,NaN,NaN,,,NaN,false,false,false
349,NaN,NaN,0.0,false,false,NaN,NaN,,,NaN,false,false,false
